FREQ;UNIT;INDIC_PS;GEO\TIME_PERIOD,2012 ,2013 ,2014 ,2015 ,2016 ,2017
A;THS;ITR501_03_02;BG,1093.0 ,958.8 ,1292.0 ,1710.3 ,1881.2 ,2467.1
A;THS;ITR501_03_02;CH,: ,6249.0 ,12025.0 ,11792.0 b,: ,:
A;THS;ITR501_03_02;CY,536.8 ,525.3 ,: ,: ,1060.1 ,1260.9
A;THS;ITR501_03_02;CZ,: ,: ,159.3 ,4759.9 ,2933.0 b,3241.2
A;THS;ITR501_03_02;DE,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_02;DK,: ,: ,: c,: c,: c,: c
A;THS;ITR501_03_02;EE,1209.1 ,1427.1 ,1507.1 ,1636.9 ,1888.0 ,2687.0
A;THS;ITR501_03_02;EL,1267.4 ,1075.4 ,2729.9 ,3760.8 ,4192.0 b,4997.6
A;THS;ITR501_03_02;ES,: ,20676.0 ,16142.7 ,17453.1 ,21320.3 ,16080.4
A;THS;ITR501_03_02;FI,: ,: ,: ,: ,: ,13261.0
A;THS;ITR501_03_02;FR,: ,: ,: ,: z,: c,: c
A;THS;ITR501_03_02;HR,382.6 ,550.0 ,968.8 ,1285.8 ,1601.2 ,2097.9
A;THS;ITR501_03_02;HU,3068.7 ,3572.6 ,3106.5 ,3763.4 ,5959.3 d,18070.0 d
A;THS;ITR501_03_02;IE,: ,: ,: b,: c,4022.0 e,5460.0 e
A;THS;ITR501_03_02;IS,: ,: ,0.0 ,: z,: z,: z
A;THS;ITR501_03_02;IT,26236.9 ,26236.9 ,29173.0 ,31430.0 b,35404.4 b,40981.1
A;THS;ITR501_03_02;LT,1050.8 ,1204.5 ,1355.0 ,1479.0 ,1461.9 ,1795.7
A;THS;ITR501_03_02;LU,: ,2687.4 ,1941.7 ,2118.7 ,3977.3 b,4335.8
A;THS;ITR501_03_02;LV,1732.0 ,1112.0 ,1432.3 ,1565.3 ,1901.4 ,2154.3
A;THS;ITR501_03_02;MK,: ,34.5 ,39.2 ,38.8 ,39.2 ,38.9
A;THS;ITR501_03_02;MT,166.2 ,105.4 ,107.2 ,178.9 ,215.5 ,216.1
A;THS;ITR501_03_02;NL,: ,: ,: ,: ,: c,: c
A;THS;ITR501_03_02;NO,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_02;PL,: ,4656.0 ,5274.0 ,5495.0 ,6474.0 ,8202.0
A;THS;ITR501_03_02;PT,6303.2 ,7206.1 ,6822.0 ,6680.0 ,7502.0 ,7298.0
A;THS;ITR501_03_02;RO,3504.0 ,2781.0 ,5949.0 ,31271.0 ,6363.0 ,7199.0
A;THS;ITR501_03_02;RS,: ,270.0 ,282.0 ,302.0 ,335.0 ,374.0
A;THS;ITR501_03_02;SE,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_02;SI,1423.5 ,1690.1 ,1855.0 ,1895.0 ,2087.0 ,: c
A;THS;ITR501_03_02;SK,2841.0 ,4253.0 ,5022.0 ,6274.0 ,: c,: c
A;THS;ITR501_03_02;UK,: ,: ,: ,: ,: ,:
A;THS;ITR501_03;AT,: ,30527.8 ,6566.7 ,38724.2 ,51867.0 ,59902.0
A;THS;ITR501_03;BE,26584.4 ,29979.1 ,32950.8 ,43963.3 ,49681.6 ,59787.1
A;THS;ITR501_03;BG,1237.0 ,1113.0 ,1450.0 ,1878.1 ,2058.2 ,2653.1
A;THS;ITR501_03;CH,: ,: ,17425.0 ,17692.0 ,: ,15349.0
A;THS;ITR501_03;CY,700.8 ,676.7 ,: ,: ,1239.4 ,1471.3
A;THS;ITR501_03;CZ,0.0 ,: ,584.9 ,5037.1 ,3211.0 ,3539.6
A;THS;ITR501_03;DE,245000.0 ,256000.0 ,266000.0 ,347000.0 ,347000.0 ,60000.0 b
A;THS;ITR501_03;DK,: ,: ,: c,: c,: c,: c
A;THS;ITR501_03;EE,1329.0 ,1567.3 ,: c,: c,: c,: c
A;THS;ITR501_03;EL,1267.4 ,2661.8 ,3152.0 ,4149.9 ,4604.9 b,5453.4
A;THS;ITR501_03;ES,: ,22656.0 ,20080.0 ,21451.2 ,52654.9 ,68243.6
A;THS;ITR501_03;FI,: ,: ,: ,: ,: ,14761.0
A;THS;ITR501_03;FR,: ,: ,: ,: c,129000.0 ,175000.0
A;THS;ITR501_03;HR,468.6 ,697.6 ,1202.9 ,1584.0 ,1980.0 ,2594.1
A;THS;ITR501_03;HU,3349.0 ,3880.0 ,3453.2 ,4206.0 ,6480.6 ,18745.0
A;THS;ITR501_03;IE,: ,12629.0 ,: b,: c,12024.0 e,13190.0 e
A;THS;ITR501_03;IS,: ,: ,88.0 ,92.0 ,110.0 ,158.0
A;THS;ITR501_03;IT,27469.9 ,27469.9 ,30432.0 ,32801.0 b,36982.3 b,42557.6
A;THS;ITR501_03;LT,1187.4 ,1346.1 ,1500.0 ,1631.0 ,1623.4 ,1870.9
A;THS;ITR501_03;LU,: ,3100.4 ,2433.7 ,2697.7 ,6011.6 b,6666.8 b
A;THS;ITR501_03;LV,1811.0 ,1177.0 ,1598.3 ,1593.7 ,1931.8 ,2183.3
A;THS;ITR501_03;MK,: ,36.8 ,64.4 ,69.2 ,52.6 ,49.3
A;THS;ITR501_03;MT,200.8 ,282.6 ,308.3 ,406.1 ,472.0 ,499.1
A;THS;ITR501_03;NL,: ,: ,: c,: c,: c,: c
A;THS;ITR501_03;NO,: ,: ,: ,: ,: ,:
A;THS;ITR501_03;PL,: ,5419.0 ,5828.0 ,5938.0 ,6831.0 ,8566.0
A;THS;ITR501_03;PT,6411.9 ,7246.9 ,6853.0 ,6715.8 ,7547.0 ,7354.0
A;THS;ITR501_03;RO,3632.0 ,2930.0 ,6146.0 ,31469.0 ,6577.0 ,7780.0
A;THS;ITR501_03;RS,: ,301.0 ,321.0 ,355.0 ,407.0 ,441.0
A;THS;ITR501_03;SE,: ,: ,: ,: ,: ,:
A;THS;ITR501_03;SI,: ,: ,2080.0 ,2390.0 ,2639.0 ,: c
A;THS;ITR501_03;SK,3304.0 ,4700.0 ,5510.0 ,6751.0 ,8790.0 ,10732.0
A;THS;ITR501_03;UK,: ,278000.0 ,159390.0 ,195000.0 ,217000.0 ,284000.0
A;THS;ITR502_01_01;AT,: ,46543.8 ,: c,: c,: c,: c
A;THS;ITR502_01_01;BE,: ,93880.4 ,: c,: c,: c,: c
A;THS;ITR502_01_01;BG,: ,3683.1 ,4018.2 ,4440.0 ,4773.0 ,4648.7
A;THS;ITR502_01_01;CH,: ,96500.0 ,91400.0 ,90100.0 ,: ,:
A;THS;ITR502_01_01;CY,: ,3773.0 ,2031.0 ,2030.9 ,2034.7 ,2186.0
A;THS;ITR502_01_01;CZ,: ,61731.0 ,42209.1 ,30961.6 ,27624.0 ,24188.2
A;THS;ITR502_01_01;DE,: ,: ,: ,: ,340820.0 ,324000.0
A;THS;ITR502_01_01;DK,: ,38068.0 ,33500.0 ,: c,: c,: c
A;THS;ITR502_01_01;EE,: ,2366.2 ,: c,: c,: c,: c
A;THS;ITR502_01_01;EL,: ,24987.9 ,24723.9 ,15248.7 ,12769.8 ,10682.8
A;THS;ITR502_01_01;ES,: ,60542.0 ,: c,: c,45158.5 ,41106.6
A;THS;ITR502_01_01;FI,: ,16600.0 ,13100.0 ,12500.0 ,: c,: c
A;THS;ITR502_01_01;FR,: ,: ,: c,: c,: c,: c
A;THS;ITR502_01_01;HR,: ,7548.6 ,7657.4 ,7456.7 ,6864.0 ,6561.1
A;THS;ITR502_01_01;HU,: ,18262.4 ,17220.9 ,15270.9 ,20396.2 ,20729.0
A;THS;ITR502_01_01;IE,: ,33300.0 ,: c,: c,: c,: c
A;THS;ITR502_01_01;IS,: ,1660.2 ,1770.0 ,1869.0 ,1900.0 ,1627.0
A;THS;ITR502_01_01;IT,81842.0 ,81842.0 ,: c,: c,: c,: c
A;THS;ITR502_01_01;LT,: ,5652.4 ,: c,: c,: c,4148.9
A;THS;ITR502_01_01;LU,: ,28758.0 ,26660.0 ,25215.0 ,23001.0 b,23565.0
A;THS;ITR502_01_01;LV,: ,2824.2 ,3049.0 ,3047.5 ,3554.5 ,3558.1
A;THS;ITR502_01_01;MK,: ,: ,: ,: ,1540.0 ,1809.9
A;THS;ITR502_01_01;MT,: ,2644.0 ,2439.4 ,2247.8 ,2026.8 ,1959.2
A;THS;ITR502_01_01;NL,: ,229656.0 ,: c,: c,: c,: c
A;THS;ITR502_01_01;NO,: ,: ,: ,: ,: ,:
A;THS;ITR502_01_01;PL,: ,34493.0 ,36121.0 ,32160.0 ,33330.0 ,36396.0
A;THS;ITR502_01_01;PT,: ,29623.0 ,26838.0 ,24660.0 ,24084.0 ,24204.0
A;THS;ITR502_01_01;RO,: ,: ,: c,: c,: c,: c
A;THS;ITR502_01_01;RS,: ,2710.0 ,2463.0 ,2123.0 ,1745.0 ,1775.0
A;THS;ITR502_01_01;SE,: ,90923.0 ,: c,: c,: c,: c
A;THS;ITR502_01_01;SI,: ,4007.3 ,5821.0 ,: c,: c,: c
A;THS;ITR502_01_01;SK,: ,27480.0 ,: c,: c,: c,: bc
A;THS;ITR502_01_01;UK,: ,643000.0 ,545000.0 ,: ,: ,:
A;THS;ITR502_01;AT,: ,64152.7 ,48877.1 ,50942.5 ,48070.0 ,47029.0
A;THS;ITR502_01;BE,: ,115690.2 ,96352.8 ,89048.6 ,: c,: c
A;THS;ITR502_01;BG,: ,3767.8 ,4104.1 ,4552.6 ,4871.7 ,4698.7
A;THS;ITR502_01;CH,: ,: ,177410.0 ,163050.0 ,: d,136537.0
A;THS;ITR502_01;CY,: ,3773.0 ,2031.0 ,2030.9 ,2034.7 ,2186.0
A;THS;ITR502_01;CZ,: ,61731.1 ,42209.2 ,30961.6 ,27624.0 ,24189.2
A;THS;ITR502_01;DE,: ,: ,: ,: ,593743.0 ,595000.0
A;THS;ITR502_01;DK,: ,38068.0 ,33500.0 ,: c,: c,: c
A;THS;ITR502_01;EE,: ,2366.2 ,: c,: c,: c,: c
A;THS;ITR502_01;EL,: ,24987.9 ,24723.9 ,15248.7 ,12770.2 ,10683.8
A;THS;ITR502_01;ES,: ,92691.0 ,74141.5 ,70447.9 ,77045.7 ,71853.0
A;THS;ITR502_01;FI,: ,16600.0 ,13100.0 ,12500.0 ,: ,: c
A;THS;ITR502_01;FR,: ,352777.0 ,334473.0 ,304697.0 ,307000.0 ,297000.0
A;THS;ITR502_01;HR,: ,7549.2 ,7661.1 ,7467.8 ,6864.0 ,6576.3
A;THS;ITR502_01;HU,: ,18262.4 ,17220.9 ,15270.9 ,20396.2 ,21486.0
A;THS;ITR502_01;IE,: ,41400.0 ,28217.0 b,28597.0 ,: c,: c
A;THS;ITR502_01;IS,: ,1660.2 ,1770.0 ,1869.0 ,1900.0 ,1627.0
A;THS;ITR502_01;IT,93854.4 ,93854.4 ,76633.0 ,70584.0 b,64474.4 b,54140.9
A;THS;ITR502_01;LT,: ,5686.3 ,5647.0 ,13697.0 ,5739.8 ,4739.0
A;THS;ITR502_01;LU,: ,34242.0 ,31875.0 ,30541.4 ,28948.8 b,29655.0
A;THS;ITR502_01;LV,: ,2983.4 ,3226.6 ,3253.0 ,3772.8 ,3787.8
A;THS;ITR502_01;MK,: ,: ,: ,: ,1591.8 ,1870.9
A;THS;ITR502_01;MT,: ,2751.5 ,2558.8 ,2374.8 ,2172.1 ,2105.9
A;THS;ITR502_01;NL,: ,: ,: c,: c,: c,: c
A;THS;ITR502_01;NO,: ,: ,: ,: ,: ,:
A;THS;ITR502_01;PL,: ,34568.0 ,36404.0 ,32791.0 ,33696.0 ,36498.0
A;THS;ITR502_01;PT,: ,32486.3 ,29659.0 ,27299.0 ,26663.0 ,26539.0
A;THS;ITR502_01;RO,: ,: ,5294.0 ,4893.0 ,4316.0 ,2849.0
A;THS;ITR502_01;RS,: ,2710.0 ,2463.0 ,2123.0 ,1745.0 ,1775.0
A;THS;ITR502_01;SE,: ,90923.0 ,85329.7 ,69070.0 ,61400.0 ,70685.0
A;THS;ITR502_01;SI,: ,5865.9 ,5952.0 ,5427.0 ,5324.0 ,: c
A;THS;ITR502_01;SK,: ,27793.0 ,: c,: c,11564.0 ,7820.0 b
A;THS;ITR502_01;UK,: ,: ,: ,: ,: ,:
A;THS;ITR502_03_01;AT,: ,3179.5 ,: c,: c,3864.0 ,: c
A;THS;ITR502_03_01;BE,: ,4627.4 ,: c,: c,: c,: c
A;THS;ITR502_03_01;BG,: ,61.2 ,69.0 ,70.9 ,73.4 ,78.7
A;THS;ITR502_03_01;CH,: ,2700.0 ,2500.0 ,2400.0 ,: ,:
A;THS;ITR502_03_01;CY,: ,92.3 ,68.1 ,61.5 ,40.2 ,37.6
A;THS;ITR502_03_01;CZ,: ,: ,573.9 ,674.5 ,652.0 ,654.4
A;THS;ITR502_03_01;DE,: ,: ,: ,: ,: ,:
A;THS;ITR502_03_01;DK,: ,1822.0 ,: ,: c,: c,: c
A;THS;ITR502_03_01;EE,: ,186.9 ,: c,: c,: c,: c
A;THS;ITR502_03_01;EL,: ,450.0 ,501.0 ,312.2 ,221.5 ,219.7
A;THS;ITR502_03_01;ES,: ,745.0 ,: c,: c,: c,: c
A;THS;ITR502_03_01;FI,: ,1200.0 ,1200.0 ,: c,: c,: c
A;THS;ITR502_03_01;FR,: ,: ,: ,: z,: ,:
A;THS;ITR502_03_01;HR,: ,35.6 ,62.5 ,87.8 ,115.9 ,131.6
A;THS;ITR502_03_01;HU,: ,117.2 ,122.6 ,147.3 ,163.0 ,149.0
A;THS;ITR502_03_01;IE,: ,: ,4001.0 b,: c,: c,: c
A;THS;ITR502_03_01;IS,: ,45.3 ,48.0 ,49.0 ,49.0 ,50.0
A;THS;ITR502_03_01;IT,1226.0 ,1226.0 ,: c,: c,: c,1828.7
A;THS;ITR502_03_01;LT,: ,157.5 ,137.0 ,115.0 ,101.2 ,117.1
A;THS;ITR502_03_01;LU,: ,73.0 ,71.0 ,66.0 ,55.0 b,65.0
A;THS;ITR502_03_01;LV,: ,62.0 ,76.0 ,44.6 ,50.7 ,59.9
A;THS;ITR502_03_01;MK,: ,: ,: ,: ,22.3 ,20.6
A;THS;ITR502_03_01;MT,: ,29.1 ,31.4 ,34.7 ,38.0 ,39.9
A;THS;ITR502_03_01;NL,: ,1387.0 ,: c,: c,: c,: c
A;THS;ITR502_03_01;NO,: ,: ,: ,: ,: ,:
A;THS;ITR502_03_01;PL,: ,886.0 ,1024.0 ,1094.0 ,1124.0 ,1132.0
A;THS;ITR502_03_01;PT,: ,92.2 ,92.0 ,84.0 ,81.0 ,95.0
A;THS;ITR502_03_01;RO,: ,: ,: c,: c,: c,: c
A;THS;ITR502_03_01;RS,: ,42.0 ,41.0 ,43.0 ,50.0 ,53.3
A;THS;ITR502_03_01;SE,: ,7681.4 ,: c,: c,: c,:
A;THS;ITR502_03_01;SI,: ,19.8 ,75.0 ,: c,: c,: c
A;THS;ITR502_03_01;SK,: ,1815.0 ,1162.0 ,: c,: c,: c
A;THS;ITR502_03_01;UK,: ,: ,: ,: ,: ,:
A;THS;ITR502_03;AT,: ,14814.7 ,16232.9 ,17389.8 ,18727.0 ,20736.0
A;THS;ITR502_03;BE,: ,21976.1 ,23519.7 ,43517.3 ,52816.8 ,72616.2
A;THS;ITR502_03;BG,: ,795.1 ,2737.6 ,2307.4 ,2117.1 ,2503.8
A;THS;ITR502_03;CH,: ,: ,6183.0 ,6693.0 ,: ,7441.0
A;THS;ITR502_03;CY,: ,600.5 ,: ,: ,548.1 ,607.8
A;THS;ITR502_03;CZ,: ,: ,2490.6 ,3429.1 ,439521.0 b,435058.7
A;THS;ITR502_03;DE,: ,: ,: ,: ,: ,277000.0
A;THS;ITR502_03;DK,: ,: ,: c,: c,: c,: c
A;THS;ITR502_03;EE,: ,651.6 ,: c,: c,: c,: c
A;THS;ITR502_03;EL,: ,450.0 ,4233.2 ,2364.0 ,1920.5 b,2081.4
A;THS;ITR502_03;ES,: ,20471.0 ,17088.9 ,20723.8 ,33985.6 ,31541.5
A;THS;ITR502_03;FI,: ,: ,: ,: c,1912.0 ,2044.0
A;THS;ITR502_03;FR,: ,: ,: ,20076.0 ,26000.0 ,27000.0
A;THS;ITR502_03;HR,: ,201.8 ,289.8 ,401.9 ,564.6 ,723.1
A;THS;ITR502_03;HU,: ,1940.5 ,2748.7 ,2333.7 ,3497.1 ,12910.0
A;THS;ITR502_03;IE,: ,3300.0 ,: b,3446.0 ,: c,: c
A;THS;ITR502_03;IS,: ,: ,48.0 ,49.0 ,49.0 ,50.0
A;THS;ITR502_03;IT,29645.6 ,29645.6 ,32302.0 ,35926.0 ,38881.2 ,42775.7
A;THS;ITR502_03;LT,: ,1348.3 ,1188.1 ,1353.1 ,1155.9 ,1332.3
A;THS;ITR502_03;LU,: ,1510.3 ,1365.9 ,1424.3 ,1297.5 b,1366.2
A;THS;ITR502_03;LV,: ,833.5 ,: ,1128.4 ,1426.6 ,1336.4
A;THS;ITR502_03;MK,: ,: ,: ,: ,22.3 ,20.6
A;THS;ITR502_03;MT,: ,48.8 ,50.5 ,61.6 ,64.9 ,64.5
A;THS;ITR502_03;NL,: ,: ,: c,: c,: c,: c
A;THS;ITR502_03;NO,: ,: ,: ,: ,: ,:
A;THS;ITR502_03;PL,: ,4839.0 ,6769.0 ,7362.0 ,11657.0 ,13163.0
A;THS;ITR502_03;PT,: ,4546.5 ,4759.0 ,3638.0 ,3678.0 ,4928.0
A;THS;ITR502_03;RO,: ,: ,1706.0 ,3817.0 ,3265.0 ,4198.0
A;THS;ITR502_03;RS,: ,189.0 ,199.0 ,216.0 ,215.0 ,231.3
A;THS;ITR502_03;SE,: ,: ,: ,: ,: ,:
A;THS;ITR502_03;SI,: ,294.3 ,582.0 ,968.0 ,1144.0 ,: c
A;THS;ITR502_03;SK,: ,3193.0 ,2934.0 ,2785.0 ,2904.0 ,3448.0
A;THS;ITR502_03;UK,: ,122000.0 ,159390.0 ,155000.0 ,167000.0 ,175000.0
A;THS;USO701_01_01;AT,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_01;BE,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_01;BG,: ,: ,: ,: ,12311.2 ,14128.0
A;THS;USO701_01_01;CH,: ,: ,: ,: ,: ,:
A;THS;USO701_01_01;CY,: ,: ,: ,: ,43321.0 ,42188.0
A;THS;USO701_01_01;CZ,: ,: ,: ,: ,261253.0 ,225639.6
A;THS;USO701_01_01;DE,: ,: ,: ,: ,: ,:
A;THS;USO701_01_01;DK,: ,: ,: ,: ,: bc,: c
A;THS;USO701_01_01;EE,: ,: ,: ,: ,2955.0 ,3013.0
A;THS;USO701_01_01;EL,: ,: ,: ,: ,38832.6 ,41042.5
A;THS;USO701_01_01;ES,: ,: ,: ,: ,2087849.1 ,1986183.6
A;THS;USO701_01_01;FI,: ,: ,: ,: ,: ,: c
A;THS;USO701_01_01;FR,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_01;HR,: ,: ,: ,: ,141410.8 ,137764.0
A;THS;USO701_01_01;HU,: ,: ,: ,: ,78460.0 ,71830.0
A;THS;USO701_01_01;IE,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_01;IS,: ,: ,: ,: ,10297.0 ,9503.0
A;THS;USO701_01_01;IT,: ,: ,: ,: ,402128.0 ,305705.0
A;THS;USO701_01_01;LT,: ,: ,: ,: ,7403.0 ,6378.3
A;THS;USO701_01_01;LU,: ,: ,: ,: ,34680.0 ,31963.0
A;THS;USO701_01_01;LV,: ,: ,: ,: ,21514.8 ,22265.4
A;THS;USO701_01_01;MK,: ,: ,: ,: ,: ,33030.6
A;THS;USO701_01_01;MT,: ,: ,: ,: ,7451.3 ,7058.5
A;THS;USO701_01_01;NL,: ,: ,: ,: ,: ,:
A;THS;USO701_01_01;NO,: ,: ,: ,: ,: ,:
A;THS;USO701_01_01;PL,: ,: ,: ,: ,954796.4 ,981284.4
A;THS;USO701_01_01;PT,: ,: ,: ,: ,189323.0 ,177242.0
A;THS;USO701_01_01;RO,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_01;RS,: ,: ,: ,: ,215865.0 ,219685.0
A;THS;USO701_01_01;SE,: ,: ,: ,: ,: ,: c
A;THS;USO701_01_01;SI,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_01;SK,: ,: ,: ,: ,153949.0 ,112542.0
A;THS;USO701_01_01;UK,: ,: ,: ,: ,: ,:
A;THS;USO701_01_02;AT,: ,: ,: ,: ,: ,:
A;THS;USO701_01_02;BE,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_02;BG,: ,: ,: ,: ,: z,: z
A;THS;USO701_01_02;CH,: ,: ,: ,: ,: ,:
A;THS;USO701_01_02;CY,: ,: ,: ,: ,36019.0 ,35146.0
A;THS;USO701_01_02;CZ,: ,: ,: ,: ,: ,:
A;THS;USO701_01_02;DE,: ,: ,: ,: ,: ,:
A;THS;USO701_01_02;DK,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_02;EE,: ,: ,: ,: ,: z,: z
A;THS;USO701_01_02;EL,: ,: ,: ,: ,189026.3 ,169858.9
A;THS;USO701_01_02;ES,: ,: ,: ,: ,1461494.3 e,1390328.5 e
A;THS;USO701_01_02;FI,: ,: ,: ,: ,: z,: z
A;THS;USO701_01_02;FR,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_02;HR,: ,: ,: ,: ,: z,: z
A;THS;USO701_01_02;HU,: ,: ,: ,: ,535823.0 ,504503.0
A;THS;USO701_01_02;IE,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_02;IS,: ,: ,: ,: ,16346.0 ,15025.0
A;THS;USO701_01_02;IT,: ,: ,: ,: ,446497.0 ,357821.0
A;THS;USO701_01_02;LT,: ,: ,: ,: ,: ,:
A;THS;USO701_01_02;LU,: ,: ,: ,: ,81963.0 ,82812.0
A;THS;USO701_01_02;LV,: ,: ,: ,: ,: ,:
A;THS;USO701_01_02;MK,: ,: ,: ,: ,: ,:
A;THS;USO701_01_02;MT,: ,: ,: ,: ,20774.2 ,21113.7
A;THS;USO701_01_02;NL,: ,: ,: ,: ,: ,:
A;THS;USO701_01_02;NO,: ,: ,: ,: ,: ,:
A;THS;USO701_01_02;PL,: ,: ,: ,: ,: z,: z
A;THS;USO701_01_02;PT,: ,: ,: ,: ,411533.0 ,383501.0
A;THS;USO701_01_02;RO,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_02;RS,: ,: ,: ,: ,: z,: z
A;THS;USO701_01_02;SE,: ,: ,: ,: ,: ,1050181.6
A;THS;USO701_01_02;SI,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_02;SK,: ,: ,: ,: ,: ,:
A;THS;USO701_01_02;UK,: ,: ,: ,: ,: ,:
A;THS;USO701_01_04;AT,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_04;BE,: ,: ,: ,: ,: c,35232.1 d
A;THS;USO701_01_04;BG,: ,: ,: ,: ,7980.0 b,9028.0 b
A;THS;USO701_01_04;CH,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_04;CY,: ,: ,: ,: ,461.0 ,533.0
A;THS;USO701_01_04;CZ,: ,: ,: ,: ,73432.0 ,69663.0
A;THS;USO701_01_04;DE,: ,: ,: ,: ,: ,80000.0
A;THS;USO701_01_04;DK,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_04;EE,: ,: ,: ,: ,153.0 ,160.0
A;THS;USO701_01_04;EL,: ,: ,: ,: ,7745.4 ,8958.7
A;THS;USO701_01_04;ES,: ,: ,: ,: ,136082.9 ,131851.3
A;THS;USO701_01_04;FI,: ,: ,: ,: ,: ,: c
A;THS;USO701_01_04;FR,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_04;HR,: ,: ,: ,: ,28526.2 ,26768.7
A;THS;USO701_01_04;HU,: ,: ,: ,: ,15628.0 ,15363.0
A;THS;USO701_01_04;IE,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_04;IS,: ,: ,: ,: ,145.0 ,131.0
A;THS;USO701_01_04;IT,: ,: ,: ,: ,116940.0 ,88789.0
A;THS;USO701_01_04;LT,: ,: ,: ,: ,2874.1 ,2932.2
A;THS;USO701_01_04;LU,: ,: ,: ,: ,4140.0 ,4142.0
A;THS;USO701_01_04;LV,: ,: ,: ,: ,3670.4 ,2615.9
A;THS;USO701_01_04;MK,: ,: ,: ,: ,: ,3585.1
A;THS;USO701_01_04;MT,: ,: ,: ,: ,565.4 ,597.4
A;THS;USO701_01_04;NL,: ,: ,: ,: ,: ,:
A;THS;USO701_01_04;NO,: ,: ,: ,: ,: ,:
A;THS;USO701_01_04;PL,: ,: ,: ,: ,230476.1 ,238217.9
A;THS;USO701_01_04;PT,: ,: ,: ,: ,47437.0 ,48049.0
A;THS;USO701_01_04;RO,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_04;RS,: ,: ,: ,: ,52497.0 ,54275.0
A;THS;USO701_01_04;SE,: ,: ,: ,: ,: ,:
A;THS;USO701_01_04;SI,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_04;SK,: ,: ,: ,: ,30916.0 ,29077.0
A;THS;USO701_01_04;UK,: ,: ,: ,: ,: ,:
A;THS;USO701_01_05;AT,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_05;BE,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_05;BG,: ,: ,: ,: ,2.0 b,5.0 b
A;THS;USO701_01_05;CH,: ,: ,: ,: ,: ,: c
A;THS;USO701_01_05;CY,: ,: ,: ,: ,0.0 ,0.0
A;THS;USO701_01_05;CZ,: ,: ,: ,: ,2362.0 ,2207.0
A;THS;USO701_01_05;DE,: ,: ,: ,: ,: ,:
A;THS;USO701_01_05;DK,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_05;EE,: ,: ,: ,: ,1.0 ,0.7
A;THS;USO701_01_05;EL,: ,: ,: ,: ,17.6 ,16.5
A;THS;USO701_01_05;ES,: ,: ,: ,: ,: ,:
A;THS;USO701_01_05;FI,: ,: ,: ,: ,: ,: c
A;THS;USO701_01_05;FR,: ,: ,: ,: ,: z,: z
A;THS;USO701_01_05;HR,: ,: ,: ,: ,655.9 ,562.9
A;THS;USO701_01_05;HU,: ,: ,: ,: ,162.0 ,46.0 d
A;THS;USO701_01_05;IE,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_05;IS,: ,: ,: ,: ,: ,:
A;THS;USO701_01_05;IT,: ,: ,: ,: ,4489.0 ,4125.0
A;THS;USO701_01_05;LT,: ,: ,: ,: ,0.8 ,1.1
A;THS;USO701_01_05;LU,: ,: ,: ,: ,0.0 ,0.0
A;THS;USO701_01_05;LV,: ,: ,: ,: ,16.5 ,14.8
A;THS;USO701_01_05;MK,: ,: ,: ,: ,: ,207.1
A;THS;USO701_01_05;MT,: ,: ,: ,: ,: ,:
A;THS;USO701_01_05;NL,: ,: ,: ,: ,: ,:
A;THS;USO701_01_05;NO,: ,: ,: ,: ,: ,:
A;THS;USO701_01_05;PL,: ,: ,: ,: ,91.2 ,49.5
A;THS;USO701_01_05;PT,: ,: ,: ,: ,: z,: z
A;THS;USO701_01_05;RO,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_05;RS,: ,: ,: ,: ,1007.0 ,1052.0
A;THS;USO701_01_05;SE,: ,: ,: ,: ,: ,: c
A;THS;USO701_01_05;SI,: ,: ,: ,: ,: c,: c
A;THS;USO701_01_05;SK,: ,: ,: ,: ,591.0 ,532.0
A;THS;USO701_01_05;UK,: ,: ,: ,: ,: ,:
A;THS;USO701_01;AT,: ,: ,: ,: ,: c,: c
A;THS;USO701_01;BE,: ,: ,: ,: ,: c,: c
A;THS;USO701_01;BG,: ,: ,: ,: ,20293.2 ,23161.0
